12328448,4956160,15397120,,
12375552,4987136,15408128,,
12451840,5032704,15435776,,
12415232,5007104,15436032,,
12273408,4943360,15389440,,
12234240,4919296,15372032,,
12239104,4930048,15389952,,
12238592,4941568,15359488,,
12202240,4946432,15386880,,
12229376,4935168,15385856,,
12240640,4975872,15386624,,
12254464,4983552,15400448,,
12260608,4992000,15375360,,
12234496,4998144,15408128,,
12223232,5005056,15431424,,
12255488,5028864,15436288,,
12310528,5058304,15428352,,
12234240,5009664,15405312,,
12218624,5006080,15399936,,
12202752,5013248,15396608,,
12585984,5230336,15542272,,
12271616,5094656,15409408,,
12212992,5052928,15425024,,
12193280,5036032,15420928,,
12229632,5048064,15429888,,
12172800,5054976,15432960,,
12166912,5110272,15447296,,
12254464,5160960,15523584,,
12144640,5238528,15587072,,
11972352,5201408,15626240,,
11708416,5111552,15652608,,
11535872,5095936,15673856,,
11377920,5094400,15708160,,
11265536,5091584,15727104,,
11160832,5081088,15740672,,
11074304,5073664,15792128,,
11001600,5082368,15789056,,
10939648,5056768,15825920,,
10881280,5063424,15847168,,
10810624,5074432,15868672,,
10786560,5062144,15867648,,
10795776,5106176,15870720,,
10708224,5079296,15879168,,
10732800,5090304,15904512,,
10692864,5043968,15863040,,
10721024,5087488,15926528,,
10762496,5112064,15897344,,
10622976,5067520,15880960,,
10579200,5071104,15881728,,
10581248,5067264,15896064,,
10599168,5095680,15908608,,
10591488,5096192,15917824,,
10612736,5130496,15967744,,
10701568,5176064,15977984,,
10674944,5172480,15979264,,
10584576,5112320,15952128,,
10471936,5064448,15925504,,
10432256,5046528,15940096,,
10462208,5069312,15933952,,
10415616,5030912,15912448,,
10461952,5074688,15920384,,
10446848,5050368,15931904,,
10455808,5059584,15923200,,
10448128,5051392,15922688,,
10462464,5048064,15900672,,
10469120,5075456,15912192,,
10436864,5040128,15914752,,
10384896,5038848,15917568,,
10408448,5060352,15910400,,
10401280,5029120,15931904,,
10723328,5228288,16046080,,
10390528,5059584,15909376,,
10388480,5054464,15924224,,
10380032,5039872,15915008,,
10385408,5070848,15933696,,
10392832,5076224,15929088,,
10453760,5102592,15946240,,
10530304,5155584,15963648,,
10528000,5156864,15965184,,
10379520,5072896,15944448,,
10316288,5023744,15929344,,
10281984,5013504,15902464,,
10276352,5023488,15911168,,
10278400,5031680,15923712,,
10304256,5051904,15918336,,
10259712,5026048,15940864,,
10255872,5041920,15922432,,
10264832,5063936,15937280,,
10273024,5074432,15925248,,
10268416,5087488,15938304,,
10212608,5073408,15922944,,
10220288,5079296,15918592,,
10212864,5074176,15934976,,
10179328,5067520,15936000,,
10753536,5407488,16121856,,
10288640,5157120,15940864,,
10243840,5143552,15963904,,
10231808,5135616,15964928,,
10254080,5156864,15969280,,
10244096,5160960,15972096,,
10311424,5220352,15990528,,
10378496,5257984,16008960,,
10375936,5265920,16009984,,
10255616,5204224,16011264,,
10194432,5179648,15965696,,
10203904,5158144,15957248,,
10223616,5165568,15966976,,
10228992,5179648,15968512,,
10210560,5162240,15963136,,
10168576,5160960,15969792,,
10211328,5194240,15981824,,
10227200,5212672,15981056,,
10246144,5207552,15954176,,
10223104,5192960,15964672,,
10278144,5243904,15948544,,
10247424,5223168,15960576,,
10241792,5215744,15956736,,
10263040,5206016,15969536,,
10241024,5205760,15944448,,
10793216,5510400,16145152,,
10324224,5271296,15968000,,
10269696,5222912,15961600,,
10265856,5210112,15954432,,
10303488,5254656,15992832,,
10291968,5269248,16006400,,
10311936,5300736,16059136,,
10375936,5318144,16046848,,
10427136,5318400,16021248,,
10359552,5295104,15995136,,
10275840,5229824,15969536,,
10281728,5230592,15961600,,
10264832,5247232,15982848,,
10275328,5210880,15962112,,
10248960,5213184,15958272,,
10263808,5204480,15976704,,
10246144,5211648,15982080,,
10247424,5226752,15977728,,
10247680,5231872,15965440,,
10233088,5232384,15988736,,
10245632,5236480,15981568,,
10209024,5233408,15987200,,
10211072,5225472,15972864,,
10201600,5219840,15979008,,
10218240,5243648,15972608,,
10167552,5219584,15964928,,
10695424,5490176,16145152,,
10271488,5284352,15979520,,
10223104,5247232,15979264,,
10204160,5244928,15982848,,
10210304,5252864,15975424,,
10218240,5289472,15986176,,
10236672,5308416,16002816,,
10303744,5335296,16029952,,
10315008,5344512,16025856,,
10250752,5304320,15988992,,
10169856,5273600,15955712,,
10137088,5252864,15965184,,
10080512,5256704,15972608,,
10089472,5232640,15969024,,
10122752,5261312,15974144,,
10123520,5262592,15949312,,
10113024,5270272,15957760,,
10114560,5278976,15959808,,
10127872,5279488,15974656,,
10116096,5288960,15963648,,
10127616,5288704,15969280,,
10156032,5315328,15961600,,
10127104,5295872,15948800,,
